16000	20000	904	26	1	250	131	16	1
2000	20000	101	9	3	100	441	14	3
16000	5000	62	25	1	400	139	29	2
16000	20000	446	18	2	150	1147	33	1
8000	20000	327	25	4	250	145	11	3
500	2500	219	27	3	300	86	9	3
4000	2500	579	21	4	100	390	11	4
1000	625	393	13	3	400	174	18	2
1000	5000	34	34	2	400	69	10	3
16000	10000	1236	28	1	250	263	30	3
2000	2500	751	19	4	200	412	29	1
8000	1250	1082	30	1	300	355	31	4
500	1250	938	33	3	400	50	10	4
500	20000	1036	30	2	250	309	34	2
8000	625	737	31	1	300	498	13	4
2000	10000	628	23	1	400	101	20	1
8000	1250	771	19	2	300	203	24	2
1000	1250	224	10	1	200	53	35	1
2000	20000	1707	29	3	200	43	10	1
4000	1250	443	11	2	400	277	28	2
8000	2500	16	13	3	400	301	26	4
500	625	988	22	4	50	197	28	1
4000	1250	184	35	3	300	783	28	2
500	625	236	6	3	400	203	18	2
4000	2500	77	26	1	200	278	11	2
16000	10000	595	18	2	300	609	34	3
4000	20000	198	28	1	150	912	35	3
500	625	197	15	2	400	87	4	4
4000	20000	20	12	2	400	456	11	3
1000	5000	512	34	3	100	1280	28	1
500	2500	350	15	4	50	750	32	1
1000	2500	1111	30	4	50	28	5	3
2000	5000	963	31	2	100	918	33	1
500	1250	35	19	1	400	930	22	1
8000	5000	115	23	1	150	1985	34	2
4000	625	70	9	3	300	1603	33	2
4000	5000	62	4	1	400	536	34	3
16000	1250	109	11	2	300	82	30	3
16000	1250	900	25	3	400	313	21	2
16000	20000	123	16	2	200	634	13	4
16000	20000	109	10	3	250	881	33	1
2000	2500	1477	33	1	350	98	17	4
4000	5000	265	13	4	150	121	8	4
500	20000	273	15	2	100	1012	34	2
4000	20000	926	21	3	300	462	32	2
500	625	126	8	3	200	71	19	1
1000	1250	124	30	1	400	65	8	4
8000	1250	1197	30	1	400	161	22	2
8000	10000	549	21	3	250	554	34	1
16000	10000	159	26	4	250	489	29	4
8000	625	1375	28	3	100	200	21	2
2000	10000	676	34	4	50	40	2	1
8000	5000	63	7	2	250	797	27	4
4000	2500	1069	30	4	50	275	20	1
500	2500	383	17	3	100	504	17	2
8000	10000	275	18	2	150	145	8	1
8000	20000	410	19	2	200	564	31	2
16000	625	474	31	1	100	384	21	2
1000	1250	179	32	2	150	663	32	1
4000	1250	600	25	3	100	302	15	4
500	625	117	26	2	350	540	26	2
2000	10000	97	14	3	50	392	8	1
4000	2500	32	31	1	300	372	10	4
500	1250	540	26	3	50	695	18	3
1000	10000	1775	33	3	350	206	28	2
4000	1250	845	33	2	250	763	23	4
2000	625	1141	26	4	250	429	32	2
1000	1250	273	30	3	50	259	20	4
4000	2500	1238	23	4	250	168	28	2
500	10000	1001	35	3	200	719	24	2
4000	625	632	29	2	50	738	23	1
16000	2500	652	31	4	250	928	32	3
8000	20000	240	25	1	200	1529	30	4
16000	20000	591	31	2	400	458	11	2
2000	10000	560	25	1	300	246	10	3
500	20000	346	21	3	200	1118	33	3
1000	1250	137	35	1	400	63	22	3
8000	625	390	24	2	150	363	21	1
1000	10000	671	18	3	100	287	23	1
2000	625	427	28	3	150	270	16	1
1000	5000	269	29	1	100	656	35	2
1000	1250	425	28	2	350	35	32	3
4000	20000	1174	29	4	200	73	33	1
4000	5000	640	25	3	100	102	11	2
16000	1250	968	32	1	350	74	35	3
1000	10000	432	21	3	250	967	27	4
8000	20000	225	13	4	150	1236	35	3
8000	10000	184	21	4	300	170	10	3
500	5000	124	13	2	200	1236	29	1
1000	1250	364	12	3	300	117	12	3
16000	10000	228	26	3	200	144	31	2
4000	2500	139	34	4	200	319	31	4
8000	1250	1057	34	1	50	726	31	4
8000	2500	141	34	4	250	509	21	4
1000	1250	498	31	4	200	413	14	4
500	20000	372	24	1	50	855	28	2
16000	1250	622	12	2	50	156	31	1
1000	5000	571	18	4	150	430	31	3
8000	5000	796	30	2	150	71	32	3
500	1250	302	15	2	350	1496	35	4
2000	1250	1586	31	3	200	70	31	4
8000	10000	77	13	3	150	1525	31	4
4000	2500	197	12	3	350	706	17	2
8000	2500	368	24	4	200	946	30	1
1000	20000	789	22	1	300	364	13	3
8000	1250	247	19	4	150	265	32	2
1000	5000	1465	29	1	300	118	30	4
500	20000	46	18	4	250	392	22	3
2000	1250	104	28	1	100	543	10	2
1000	625	148	13	4	150	554	29	2
500	1250	134	15	4	200	1348	26	2
500	10000	309	27	4	350	35	2	3
16000	2500	104	30	3	400	1496	29	3
500	625	713	30	4	150	110	28	4
2000	1250	294	21	3	100	1118	31	1
16000	625	172	26	4	350	1330	33	4
16000	10000	711	26	4	100	176	26	4
1000	20000	893	18	3	150	164	22	1
4000	5000	369	33	2	400	777	29	2
2000	625	1134	33	2	200	704	33	4
1000	20000	696	27	4	400	46	3	4
16000	10000	181	11	3	350	224	10	4
16000	20000	635	33	1	200	139	5	1
500	10000	179	12	2	250	1390	32	1
16000	2500	1877	35	3	300	83	23	4
4000	2500	194	19	3	400	813	22	3
8000	10000	256	24	1	200	877	19	2
500	10000	509	12	4	50	157	24	2
2000	625	116	24	1	400	546	31	3
500	625	763	28	4	300	426	30	1
500	1250	107	35	2	300	383	7	3
8000	625	213	25	4	150	840	16	3
8000	10000	324	35	4	300	317	29	4
4000	2500	438	19	4	50	514	26	4
4000	2500	475	26	1	50	148	14	3
500	5000	109	31	4	200	733	34	3
16000	625	507	31	4	150	252	16	1
8000	5000	504	14	2	350	508	35	2
4000	2500	101	26	2	250	1259	32	2
8000	20000	184	34	1	150	426	25	3
500	625	355	30	3	400	455	21	4
16000	20000	542	15	2	400	692	35	3
1000	1250	781	29	4	300	249	35	2
500	20000	933	31	1	50	230	13	2
8000	625	1053	35	4	50	257	17	2
500	625	516	30	3	200	303	10	4
500	5000	278	19	2	100	1162	32	1
8000	625	124	16	3	350	687	21	3
1000	20000	285	29	4	350	226	23	3
4000	20000	431	12	2	200	97	32	2
2000	5000	563	12	4	400	331	33	1
500	1250	147	34	4	100	862	20	3
1000	20000	1154	33	4	50	31	9	2
500	625	207	22	1	350	204	6	1
16000	1250	36	29	2	400	696	31	3
500	10000	582	18	1	150	260	35	3
2000	5000	142	30	3	100	403	8	4
4000	1250	411	25	3	400	15	8	1
8000	2500	186	35	3	200	129	26	2
8000	2500	795	22	3	250	255	10	1
8000	1250	269	6	2	150	162	33	4
1000	1250	1749	35	3	200	282	26	2
16000	2500	379	16	2	350	491	29	2
4000	5000	1661	33	1	50	262	22	4
500	10000	708	34	1	400	72	20	4
4000	1250	370	14	2	100	543	26	4
16000	2500	93	31	1	150	846	19	1
1000	5000	166	12	3	150	50	22	3
4000	10000	1100	33	4	400	115	25	2
1000	625	448	31	2	350	734	27	1
8000	1250	232	20	1	400	407	13	2
16000	20000	1119	32	4	50	79	21	1
4000	20000	1846	35	3	50	340	32	4
500	5000	242	13	2	250	560	29	1
8000	20000	549	24	2	150	531	15	4
4000	20000	144	34	4	250	1591	34	2
8000	1250	245	29	1	350	1225	24	1
1000	625	219	21	1	350	1739	35	2
500	1250	232	12	4	350	669	28	3
4000	20000	562	16	3	400	624	27	1
16000	5000	263	8	4	50	460	34	2
2000	10000	274	15	4	400	139	23	1
500	1250	29	12	4	200	805	29	2
1000	2500	492	26	2	200	386	11	3
4000	5000	64	27	4	400	375	26	3
1000	5000	1026	22	2	350	428	26	1
2000	10000	322	34	4	50	435	9	2
1000	2500	1076	32	2	200	257	16	3
500	20000	294	32	4	350	226	10	3
1000	10000	1109	33	2	300	73	20	3
16000	20000	1395	29	2	400	115	18	2
16000	2500	611	32	2	300	87	8	4
500	1250	36	19	1	400	1669	35	3
2000	2500	67	35	4	150	1083	19	2
1000	10000	157	6	4	400	365	18	3
4000	20000	103	29	3	300	900	27	4
2000	20000	187	18	1	150	586	18	3
500	625	297	14	2	150	770	19	4
500	10000	10	8	2	100	1777	30	3
2000	1250	854	15	2	150	12	10	3
2000	2500	673	15	4	300	347	19	1
4000	625	226	23	2	400	273	8	4
8000	10000	527	24	2	150	433	14	1
4000	2500	546	18	3	100	15	3	3
500	1250	303	6	2	50	41	27	3
8000	2500	85	21	2	350	222	31	2
2000	625	270	16	1	350	1192	33	3
16000	10000	263	22	3	50	295	17	1
4000	5000	70	8	4	200	1270	27	1
4000	20000	41	19	4	150	30	23	4
1000	2500	148	6	2	400	979	35	2
8000	10000	252	11	2	150	1017	34	4
4000	2500	909	17	3	350	75	28	4
4000	2500	106	26	3	250	753	31	2
16000	625	331	15	1	200	357	21	3
8000	2500	51	28	2	200	585	35	4
4000	1250	299	35	1	300	611	13	2
1000	5000	502	31	4	150	99	11	1
2000	5000	207	30	2	200	329	6	2
4000	20000	438	14	3	250	581	19	2
8000	1250	1410	27	3	150	117	35	3
1000	5000	749	33	1	200	287	26	1
500	20000	496	19	1	300	225	34	1
1000	1250	81	30	2	350	662	34	2
2000	10000	399	30	3	300	288	20	1
16000	20000	1149	31	4	300	368	33	4
2000	1250	227	25	3	200	454	10	2
500	20000	24	5	1	400	1117	20	1
8000	2500	253	20	4	250	233	14	4
4000	5000	430	31	1	200	49	27	1
16000	10000	788	23	4	100	190	18	2
4000	2500	332	25	4	50	706	18	1
4000	1250	42	29	1	200	1228	32	1
1000	1250	1010	27	3	50	203	23	2
2000	2500	572	31	4	250	446	33	3
2000	625	780	16	1	200	137	15	3
500	5000	442	18	4	50	351	33	2
8000	625	185	20	1	400	126	14	2
16000	20000	1394	26	4	200	205	27	1
2000	20000	1550	31	2	350	266	24	1
2000	10000	565	30	4	100	629	18	1
8000	625	2119	35	2	300	40	31	2
2000	20000	161	30	4	300	131	12	3
2000	2500	108	16	3	400	185	19	3
2000	10000	218	34	2	150	941	18	1
1000	1250	967	17	1	250	192	34	3
500	10000	334	30	3	100	563	30	4
500	10000	1208	34	3	150	303	13	1
16000	10000	181	34	4	150	1493	35	2
1000	625	295	15	1	150	742	31	2
16000	20000	178	34	3	50	987	28	3
8000	625	330	20	3	350	862	22	1
2000	20000	782	29	3	100	566	22	3
4000	2500	53	10	2	200	986	33	3
8000	625	429	29	4	350	983	33	4
4000	1250	145	26	2	250	276	19	1
1000	20000	827	33	3	350	499	29	1
4000	1250	383	22	2	300	565	16	4
8000	10000	892	31	2	250	529	35	4
8000	1250	1345	33	4	100	187	17	3
2000	2500	914	16	1	300	69	12	2
16000	1250	71	26	2	250	1470	26	4
16000	10000	45	19	3	400	752	13	1
500	1250	227	17	3	100	213	5	1
500	10000	274	19	1	100	527	28	2
4000	1250	981	29	1	200	158	13	3
16000	20000	37	16	2	350	368	20	2
8000	20000	1011	30	3	50	67	20	2
4000	20000	43	16	1	50	1160	25	1
8000	2500	362	20	4	250	1082	32	4
16000	5000	197	35	2	350	737	15	3
2000	20000	117	21	3	300	1002	28	3
2000	5000	46	23	2	150	1050	21	1
16000	20000	99	35	2	350	148	27	4
1000	1250	114	27	4	200	1313	35	3
1000	5000	444	28	1	200	846	35	1
1000	2500	417	18	4	200	155	9	4
8000	5000	146	16	1	100	699	17	1
8000	20000	147	13	2	100	312	27	3
500	2500	310	29	1	50	74	26	2
1000	20000	1150	27	4	250	288	30	2
1000	5000	68	33	1	250	196	33	3
4000	20000	152	23	2	350	865	26	2
2000	2500	237	9	1	250	310	14	2
4000	625	26	9	1	300	342	16	1
2000	625	188	32	4	150	234	15	2
16000	5000	60	17	2	400	85	23	2
4000	10000	187	29	3	250	957	25	2
500	10000	2057	34	4	50	42	24	3
8000	625	293	35	3	350	1540	33	2
4000	5000	203	11	1	200	1188	30	1
16000	625	582	32	4	350	204	9	3
8000	20000	108	15	2	50	694	34	3
1000	2500	260	8	4	250	34	33	2
16000	625	1424	34	2	50	61	13	1
2000	5000	967	27	4	100	806	31	3
4000	10000	1125	34	4	50	733	31	1
4000	625	237	26	2	250	524	29	3
8000	625	385	28	4	150	123	19	4
2000	2500	970	25	3	50	68	31	3
16000	625	991	25	2	350	356	29	1
1000	625	385	22	4	150	258	33	1
8000	1250	905	27	2	300	309	18	2
16000	625	68	33	3	300	391	34	4
500	625	49	32	3	50	768	31	3
8000	2500	125	28	4	300	217	22	3
2000	1250	149	30	3	350	237	11	1
8000	20000	1534	30	2	50	183	27	1
500	2500	1182	30	3	350	237	27	2
4000	625	55	16	4	250	77	26	3
1000	5000	350	33	3	50	185	8	4
4000	10000	983	26	3	50	365	28	2
8000	20000	610	22	3	200	723	22	3
2000	10000	164	18	1	200	1387	35	3
1000	1250	246	25	4	150	999	29	2
500	2500	1325	32	3	300	47	20	1
1000	20000	89	9	1	250	1196	29	2
4000	625	963	22	1	250	34	29	1
1000	1250	703	31	2	350	822	26	2
16000	5000	938	24	2	250	188	35	4
500	10000	244	9	4	150	74	31	3
500	20000	1361	30	1	300	319	32	3
4000	1250	787	28	4	150	479	33	2
4000	10000	48	27	2	350	295	33	4
2000	625	239	23	2	150	310	12	4
16000	1250	89	21	4	200	397	34	1
16000	5000	14	9	2	200	686	22	2
4000	5000	225	18	1	150	63	19	1
2000	625	444	21	3	50	1266	33	4
500	2500	578	28	4	50	141	7	1
500	2500	522	27	1	150	276	17	1
2000	1250	425	14	1	250	48	35	4
2000	1250	81	32	4	350	1737	30	4
2000	2500	572	14	3	300	698	33	2
4000	2500	101	33	4	350	873	18	4
4000	625	774	35	1	200	1258	35	2
1000	10000	396	26	2	300	981	28	1
8000	625	8	3	4	200	1591	27	1
16000	5000	653	34	1	300	331	13	2
500	5000	1357	34	2	400	484	21	2
500	20000	442	19	4	150	145	8	3
16000	20000	102	31	2	400	386	15	1
4000	1250	210	14	4	300	131	13	3
4000	10000	379	27	4	300	1099	25	1
2000	20000	403	8	2	350	78	27	1
16000	625	386	35	2	100	1250	34	1
8000	10000	728	29	1	200	430	28	4
2000	2500	554	35	2	350	655	21	3
2000	20000	593	21	2	300	649	28	4
2000	1250	1627	33	4	200	139	31	2
1000	1250	1087	21	2	150	113	21	1
2000	10000	250	20	4	200	285	26	1
500	5000	1671	31	4	400	23	11	3
8000	2500	93	19	2	250	943	21	1
2000	1250	1723	30	4	50	53	23	2
2000	10000	325	15	2	200	508	27	3
1000	5000	896	33	4	100	133	10	2
500	20000	281	20	3	250	459	34	3
500	20000	804	35	3	150	384	16	2
1000	1250	1268	24	3	200	116	26	2
2000	20000	62	8	1	200	316	33	2
1000	10000	448	30	2	350	948	20	4
1000	1250	462	33	2	50	381	24	3
4000	5000	138	34	3	350	291	9	4
8000	2500	583	17	2	50	324	23	1
16000	10000	340	25	4	300	868	31	3
8000	2500	742	29	1	100	430	34	3
4000	20000	367	21	3	250	545	13	3
16000	5000	1272	33	3	250	624	28	1
1000	5000	486	34	4	50	369	30	4
16000	2500	298	27	2	50	159	16	1
8000	1250	210	33	2	400	823	21	4
1000	5000	528	21	2	50	443	29	1
2000	20000	394	21	2	100	456	34	2
8000	10000	1115	21	4	400	57	24	3
2000	10000	234	21	1	350	1004	33	1
2000	20000	246	20	2	300	73	12	1
4000	5000	1276	30	2	300	73	31	4
2000	1250	315	14	1	300	1062	30	1
2000	10000	1106	33	4	200	273	22	1
2000	625	916	16	3	100	55	24	1
4000	20000	995	33	2	350	774	34	2
500	5000	58	29	1	100	1590	34	4
4000	5000	227	14	2	350	465	14	2
1000	10000	456	22	1	150	325	22	4
1000	10000	206	19	2	100	663	14	2
1000	2500	800	22	1	250	362	33	1
4000	1250	267	20	1	350	423	15	3
16000	1250	14	2	2	400	689	29	4
1000	2500	1782	35	3	300	79	7	1
1000	2500	418	18	2	100	436	32	3
16000	1250	234	19	2	50	696	31	1
4000	10000	565	32	4	100	339	31	4
8000	2500	599	15	4	350	414	34	1
16000	5000	1543	32	1	200	277	34	4
1000	20000	129	34	4	350	98	18	1
8000	625	902	29	1	100	169	15	2
16000	625	74	4	2	350	89	28	4
16000	5000	222	18	2	300	40	25	4
8000	5000	1645	32	3	400	28	16	3
2000	625	347	31	2	100	33	27	1
500	10000	505	26	2	400	82	17	2
500	5000	124	32	2	50	620	21	3
4000	10000	310	16	4	300	321	30	3
4000	10000	882	25	3	100	502	18	3
500	10000	26	2	4	250	495	14	4
500	5000	557	32	3	150	199	13	2
2000	625	15	5	4	300	950	20	1
500	5000	585	28	1	400	103	9	1
2000	2500	484	28	1	350	373	34	1
500	1250	395	28	3	50	1172	32	4
500	2500	299	24	2	300	240	21	3
16000	2500	848	33	4	100	223	12	4
500	2500	80	10	2	100	1074	25	3
500	10000	1191	24	4	100	49	6	1
500	5000	1509	33	1	350	537	31	2
500	5000	394	26	4	300	662	15	3
1000	1250	25	17	2	100	1197	33	4
500	625	91	19	1	300	733	22	4
1000	20000	1008	27	4	250	487	30	2
500	2500	280	6	3	300	315	25	3
2000	10000	191	12	4	200	596	25	1
4000	10000	1003	29	3	400	249	25	3
8000	5000	553	30	4	250	986	25	3
8000	5000	15	15	4	150	760	29	4
16000	2500	1067	26	4	50	717	33	4
2000	625	483	35	3	400	1079	28	3
500	1250	187	26	1	200	1394	30	1
8000	625	849	28	4	150	277	30	1
1000	20000	388	25	3	350	852	33	1
500	10000	213	29	2	300	1128	31	3
1000	2500	325	8	4	100	72	26	3
16000	625	358	31	2	350	1130	32	1
4000	20000	1909	33	2	350	64	30	3
500	10000	227	15	3	150	1247	34	2
1000	20000	335	33	2	350	1209	25	4
4000	625	144	24	2	100	653	31	2
4000	2500	861	31	2	200	460	27	4
16000	20000	272	5	4	400	20	7	1
8000	1250	109	7	2	150	328	26	3
2000	20000	925	35	4	250	355	28	1
16000	5000	208	23	3	400	447	31	3
16000	2500	600	33	3	400	383	24	4
500	5000	536	29	1	200	141	7	2
4000	5000	928	29	2	150	81	22	4
1000	625	489	14	1	300	575	22	2
1000	10000	1718	34	4	250	33	21	3
16000	2500	511	33	3	250	296	21	1
500	10000	108	25	1	50	1135	22	1
8000	20000	1528	28	1	100	166	24	2
500	10000	382	24	4	250	353	18	3
1000	625	1787	35	4	400	134	15	1
16000	1250	145	18	2	350	485	11	2
2000	5000	710	29	1	350	139	17	1
500	2500	309	9	1	50	239	16	2
2000	625	763	34	4	400	113	17	2
4000	625	268	14	1	300	1149	35	3
8000	1250	365	23	3	400	1319	35	4
500	625	114	21	4	150	219	35	4
16000	1250	154	18	2	400	231	20	1
1000	625	367	10	3	150	424	29	2
2000	1250	483	33	3	250	1124	32	1
8000	2500	379	35	2	150	663	19	3
4000	1250	32	3	3	150	1206	31	4
2000	10000	107	32	1	250	1348	29	3
16000	20000	487	26	4	400	203	13	2
1000	2500	169	17	3	150	81	35	4
2000	10000	252	14	1	400	1410	33	4
1000	1250	568	31	2	100	989	28	3
4000	625	928	29	2	150	695	29	4
4000	10000	712	34	1	250	525	30	2
8000	1250	690	28	3	250	437	22	1
16000	10000	330	12	3	100	570	33	4
1000	2500	36	2	1	50	597	15	1
16000	625	137	22	3	50	563	33	3
4000	1250	328	21	3	50	207	29	2
4000	10000	394	35	3	50	518	14	1
1000	1250	642	33	4	100	843	34	4
8000	20000	113	26	2	150	602	27	1
500	20000	283	24	1	250	1285	31	4
8000	5000	1100	25	2	400	227	22	4
1000	625	408	10	3	150	105	19	1
1000	20000	1369	32	2	300	216	31	1
16000	625	920	26	2	100	652	25	3
16000	5000	293	12	1	200	249	24	3
8000	625	370	27	2	50	292	11	4
8000	20000	206	22	4	350	566	31	3
8000	625	915	33	3	250	465	23	4
1000	1250	1048	26	4	300	416	25	1
500	625	172	29	4	250	1382	26	2
16000	1250	286	21	2	300	435	15	3
16000	5000	70	25	4	350	1676	34	3
2000	2500	369	29	2	200	871	30	4
8000	625	940	27	2	100	66	7	2
8000	2500	1078	33	4	150	506	23	4
2000	2500	1147	34	2	250	313	31	4
500	20000	623	26	4	100	425	33	2
4000	5000	153	24	2	400	437	26	4
2000	2500	1217	32	3	250	130	24	3
4000	20000	426	27	2	100	515	34	2
8000	5000	1021	32	3	50	954	31	2
2000	625	369	22	4	200	1228	34	1
16000	2500	67	31	1	350	279	31	2
2000	20000	416	21	3	150	533	28	1
500	2500	188	12	4	350	935	30	4
16000	1250	566	31	3	250	56	24	4
16000	10000	218	34	4	200	897	29	3
1000	1250	1301	29	2	250	171	30	3
8000	20000	586	21	2	200	96	10	3
4000	625	552	33	2	400	1183	32	1
16000	5000	877	28	1	100	178	16	2
500	10000	147	7	4	200	1064	27	1
4000	5000	51	33	4	100	1133	25	3
8000	10000	468	18	1	100	305	30	1
8000	625	138	34	1	350	466	35	2
2000	1250	161	11	3	150	103	31	1
500	20000	105	14	3	100	219	31	2
500	10000	29	25	1	250	1253	27	4
1000	625	140	24	3	300	358	7	1
500	20000	173	16	2	350	262	31	3
500	1250	201	33	1	50	294	20	1
4000	20000	460	21	2	150	173	33	4
1000	625	417	28	2	200	633	28	2
16000	625	72	20	2	300	223	5	2
16000	1250	1089	27	1	100	53	7	1
8000	10000	33	26	2	100	509	31	1
1000	1250	486	21	1	100	284	13	2
2000	10000	469	15	2	350	495	28	4
8000	1250	258	34	1	150	801	24	1
2000	1250	227	24	2	400	86	16	3
4000	10000	837	23	1	350	619	29	4
4000	10000	604	23	4	250	109	29	4
2000	10000	99	33	1	400	1105	32	2
16000	10000	123	14	2	150	387	22	3
4000	5000	330	17	1	50	85	18	2
4000	2500	195	23	4	200	350	15	3
2000	625	142	35	2	150	1494	28	4
16000	5000	559	22	3	50	416	33	2
2000	1250	359	35	2	200	790	26	4
16000	20000	345	22	3	50	637	25	1
16000	2500	294	17	1	400	1003	30	3
1000	2500	153	5	2	400	416	28	2
4000	625	153	9	1	50	1324	34	3
500	1250	126	24	1	100	426	16	4
4000	20000	1136	30	2	250	254	34	1
8000	10000	35	31	4	150	1208	30	4
500	625	588	35	1	100	1362	35	2
8000	1250	321	25	4	150	471	14	4
500	20000	381	29	3	250	1047	29	1
500	10000	449	21	1	400	478	17	4
2000	625	31	25	1	50	1658	34	2
8000	625	117	11	1	300	56	12	3
2000	1250	172	21	2	50	294	33	1
2000	10000	871	30	2	150	31	4	3
16000	625	1703	33	4	350	60	19	2
8000	5000	952	29	2	150	135	33	3
8000	10000	256	34	2	250	241	18	4
2000	2500	169	31	4	400	1705	35	1
16000	2500	747	32	1	350	497	21	2
16000	20000	71	30	3	150	61	9	4
1000	10000	221	6	4	350	580	31	1
1000	5000	1095	33	1	100	895	34	1
2000	10000	505	16	1	150	631	22	3
500	2500	461	35	1	150	96	13	4
2000	5000	208	26	3	100	261	14	1
500	1250	472	27	1	100	406	17	2
1000	5000	93	10	2	100	305	21	1
16000	625	500	20	3	50	148	5	4
8000	2500	43	32	3	150	220	31	4
1000	20000	127	23	4	350	1474	35	4
4000	20000	20	12	3	250	195	5	1
2000	5000	103	22	2	100	1050	32	3
8000	20000	458	31	3	350	771	31	4
16000	2500	761	20	3	400	115	23	1
8000	1250	235	23	3	50	221	29	4
16000	20000	604	14	3	400	49	25	4
8000	10000	578	21	2	50	267	17	2
16000	10000	1241	34	3	100	208	28	4
16000	10000	261	10	3	350	621	32	2
8000	10000	4	2	3	50	1731	32	2
500	20000	661	32	2	300	114	31	3
16000	1250	780	25	1	400	482	34	4
500	625	501	31	4	250	1084	31	1
16000	2500	13	5	3	350	1493	32	3
8000	2500	489	34	2	250	751	18	4
1000	2500	461	24	2	50	643	23	1
16000	1250	104	6	3	250	32	15	4
16000	10000	488	22	4	200	1329	34	1
2000	5000	449	18	4	300	1129	32	4
500	5000	1016	34	2	300	773	25	1
16000	10000	72	17	3	50	6	5	4
2000	5000	590	25	1	250	586	19	4
500	625	797	35	2	400	401	14	3
4000	10000	837	34	4	150	626	29	4
8000	10000	96	13	2	100	193	19	1
8000	625	96	30	2	250	780	29	2
2000	10000	33	12	2	400	416	31	1
2000	10000	302	7	3	200	247	22	3
8000	2500	93	35	2	150	654	30	1
2000	20000	42	29	1	150	1181	27	4
500	20000	1403	29	1	150	294	28	3
8000	2500	1206	29	2	400	394	18	1
16000	5000	543	24	4	150	472	29	4
8000	625	561	28	4	200	102	10	1
8000	1250	302	29	1	350	390	29	3
4000	1250	681	28	4	50	67	8	2
16000	1250	815	35	4	50	436	23	1
16000	10000	268	13	4	200	320	20	4
500	20000	27	17	4	250	924	18	2
4000	625	687	31	4	350	268	27	1
8000	20000	279	10	2	350	104	11	4
2000	10000	1028	31	3	200	496	32	1
4000	1250	53	14	3	350	1232	33	3
500	20000	124	35	3	50	1829	34	4
8000	10000	61	31	3	350	933	19	1
500	625	821	28	3	50	103	17	4
16000	5000	85	6	1	300	748	17	1
16000	10000	384	11	2	50	32	5	1
500	20000	82	12	4	150	320	27	2
1000	20000	196	25	2	300	380	19	2
2000	5000	88	25	1	350	228	21	3
8000	10000	697	21	4	150	62	22	2
1000	2500	1186	31	3	400	166	23	4
16000	1250	1291	26	2	300	172	21	3
2000	2500	927	29	1	300	76	4	1
500	5000	841	34	3	150	709	27	2
16000	2500	959	34	4	250	277	16	3
16000	20000	826	21	3	350	278	16	1
8000	5000	208	35	2	350	138	3	2
8000	1250	142	10	4	400	682	32	1
2000	20000	72	31	2	300	64	5	4
16000	5000	460	22	1	400	350	30	4
2000	20000	339	21	3	250	374	17	2
8000	5000	63	28	1	200	181	23	2
8000	1250	239	35	4	250	94	2	1
16000	20000	116	7	3	400	773	30	2
500	625	825	26	4	100	404	34	1
500	2500	522	25	1	200	50	10	4
16000	5000	745	35	2	400	109	4	1
4000	5000	174	21	3	400	265	35	1
500	2500	1203	32	1	300	730	35	2
8000	625	93	10	1	400	1074	30	1
4000	2500	25	2	2	400	878	35	2
4000	5000	335	28	2	100	174	12	4
2000	5000	617	24	3	250	976	29	3
4000	2500	79	13	1	100	849	17	2
2000	1250	715	30	4	100	22	4	3
1000	20000	979	29	4	300	394	22	4
16000	20000	715	25	2	300	477	32	4
16000	20000	485	13	4	100	100	27	2
16000	5000	1286	30	1	400	170	15	4
500	10000	280	15	1	350	512	13	2
8000	625	926	32	4	350	953	28	3
500	20000	613	17	1	300	246	34	1
2000	625	363	30	1	150	616	26	1
2000	5000	174	13	2	150	640	33	1
16000	5000	281	14	4	100	264	19	3
4000	10000	880	24	4	150	669	32	3
2000	1250	33	26	3	300	49	1	1
16000	1250	125	30	1	200	1130	34	1
4000	5000	230	13	1	250	287	8	1
8000	1250	254	17	2	150	302	10	4
500	10000	458	24	3	150	985	24	1
500	10000	492	28	3	200	532	28	4
8000	2500	562	15	3	150	192	18	1
16000	10000	26	17	3	350	1076	30	1
2000	625	367	31	2	350	35	26	4
16000	10000	993	20	2	300	61	14	3
4000	20000	161	20	4	150	696	16	4
500	625	331	12	1	400	686	22	4
2000	1250	305	20	2	100	418	25	2
16000	10000	1415	33	3	300	120	35	1
8000	10000	333	19	3	150	800	25	4
1000	1250	588	14	4	400	11	5	4
2000	2500	1232	32	2	300	235	30	2
500	5000	169	24	3	100	224	21	2
500	20000	574	11	1	200	98	24	2
4000	625	317	10	4	350	574	23	1
2000	20000	760	24	4	200	294	11	1
2000	20000	271	21	2	300	405	12	4
2000	5000	300	7	3	400	156	22	4
500	1250	161	15	3	200	322	21	3
1000	10000	494	35	3	300	301	11	1
1000	2500	255	22	3	100	316	22	4
4000	5000	419	35	2	100	270	8	1
2000	625	593	18	1	100	58	28	3
4000	10000	320	14	2	400	818	21	4
1000	625	367	16	1	250	322	24	4
500	625	434	28	4	50	750	29	4
8000	625	133	7	1	100	644	35	3
1000	5000	421	29	4	150	1621	35	3
1000	10000	160	26	2	200	1199	25	2
2000	10000	806	17	1	200	323	35	1
1000	2500	746	29	2	300	874	28	3
8000	1250	127	29	2	350	1026	25	1
16000	625	593	24	2	200	646	29	4
8000	10000	551	15	2	400	54	32	3
500	10000	388	19	4	150	1418	35	3
1000	1250	173	23	3	50	577	25	2
2000	1250	900	34	2	150	420	29	2
4000	1250	275	19	2	300	30	7	1
2000	625	517	9	2	150	79	34	1
