909	34	3	100	4	2	1
413	10	1	400	5	3	2
47	28	1	200	57	30	4
716	21	2	150	261	17	1
808	20	3	350	108	12	2
109	33	1	150	113	22	2
207	24	3	350	351	24	4
1005	25	4	150	557	32	3
614	32	1	300	172	24	2
1041	30	3	100	206	22	3
553	22	4	50	198	34	2
241	9	2	50	84	10	2
1119	24	3	250	70	17	4
125	11	4	200	507	13	4
112	9	4	350	691	17	1
345	11	2	50	94	28	1
15	2	2	50	167	22	1
392	35	1	50	1061	28	4
96	23	3	300	99	29	2
661	26	4	350	782	28	3
681	23	3	150	41	15	2
46	12	3	150	572	18	4
140	25	3	150	810	16	2
67	34	1	350	1524	31	4
127	26	1	100	329	23	4
1213	30	1	250	64	32	1
1242	31	2	200	276	23	2
392	31	2	250	175	22	2
300	17	1	250	546	15	4
1008	33	4	400	87	14	1
435	30	2	200	57	10	2
203	12	2	300	838	21	2
504	34	3	300	955	33	1
667	30	2	400	714	22	2
382	13	1	400	147	35	2
603	22	2	50	576	35	3
586	17	3	100	279	17	3
481	24	2	50	541	33	1
357	33	4	250	553	34	4
573	12	3	150	203	13	1
917	26	1	300	174	13	4
334	22	2	100	150	4	4
616	30	4	400	870	27	3
552	14	2	150	46	13	3
297	32	4	200	154	11	1
1608	29	4	250	194	34	3
154	22	1	250	84	14	1
330	14	4	350	843	33	4
104	19	4	350	1140	22	2
187	30	2	350	688	21	1
967	29	2	100	366	30	2
413	26	4	100	206	16	4
106	13	3	50	84	23	2
131	18	3	200	1467	34	1
62	30	2	150	1332	33	1
95	2	1	200	180	28	1
742	22	1	350	161	8	4
43	11	4	200	524	34	3
623	20	1	100	835	31	4
461	11	1	350	138	12	3
673	27	4	150	226	29	3
804	18	1	350	21	3	1
175	13	2	300	200	32	2
85	20	3	50	907	28	1
985	35	1	100	465	22	3
565	34	3	300	437	17	4
961	33	4	300	255	21	3
423	24	2	300	660	19	4
117	29	1	50	10	4	2
1396	31	1	200	41	4	3
1165	26	3	100	176	16	3
160	5	4	100	365	16	2
240	18	1	200	760	28	1
469	22	2	150	811	32	3
529	35	4	150	489	33	1
180	20	1	250	680	18	3
117	12	1	250	48	33	1
103	19	4	350	1469	26	1
377	26	3	200	860	31	1
523	24	1	250	656	26	3
1524	32	3	150	294	19	3
818	24	2	50	626	22	4
621	16	2	250	460	29	2
621	28	4	150	259	9	3
65	29	3	250	439	16	2
311	26	2	300	808	27	4
86	23	4	50	773	33	2
556	31	2	350	1133	34	1
109	19	1	350	1435	34	2
1025	34	4	100	504	24	1
151	31	2	400	1069	31	1
333	28	1	150	382	34	4
676	11	3	50	54	32	3
369	20	4	350	395	34	3
277	34	2	150	668	27	3
421	31	2	50	506	16	3
654	22	3	50	48	26	3
919	32	3	400	174	22	1
179	5	2	150	182	12	3
167	11	3	400	394	9	1
174	14	4	350	938	23	2
227	28	3	350	231	18	1
127	11	2	200	608	23	4
624	26	2	50	333	34	4
650	15	3	350	161	21	3
123	9	2	350	1146	30	4
349	23	2	250	956	28	4
616	22	2	350	320	19	2
232	35	2	150	188	11	2
1267	31	1	250	146	22	2
878	20	3	300	232	33	2
1308	33	3	250	29	20	4
639	14	2	50	4	4	1
257	21	1	200	1049	34	3
227	17	1	150	1448	31	2
963	23	2	50	722	33	1
601	32	4	300	883	34	1
43	5	2	400	963	19	3
86	34	3	350	131	35	3
243	11	3	400	221	12	1
57	23	2	400	1965	34	3
189	24	4	200	62	2	3
309	17	2	50	675	15	4
695	20	2	400	324	16	2
475	16	2	50	382	22	2
1259	33	1	50	269	19	3
156	20	1	300	907	24	3
131	27	3	250	123	30	1
187	16	4	400	1407	32	2
562	29	4	200	392	13	3
201	34	4	300	1604	34	4
507	13	2	250	32	28	2
352	16	1	150	67	18	4
314	34	1	200	219	29	4
1179	27	3	150	398	29	2
372	22	3	250	1180	30	4
573	27	2	50	948	30	2
221	26	2	200	699	21	4
1478	30	1	100	140	25	4
782	26	3	400	514	21	3
763	15	1	400	303	25	1
274	21	1	200	434	11	2
291	22	3	50	557	28	3
915	24	1	300	310	31	3
1371	35	3	200	457	34	3
182	22	1	150	318	20	1
351	19	1	350	29	18	4
210	26	2	100	1012	24	4
183	26	2	200	453	27	3
1047	25	2	400	147	29	1
746	32	1	50	208	21	1
380	20	2	150	836	26	2
919	23	2	50	366	17	3
1370	31	2	250	162	20	4
80	4	4	100	14	8	1
517	23	1	200	666	30	4
874	23	3	200	517	20	1
38	2	2	350	711	16	1
324	19	3	50	314	22	1
451	20	3	300	229	33	1
109	18	1	350	1664	32	1
522	22	3	100	293	28	2
438	16	3	250	138	35	1
476	20	1	150	504	26	2
325	11	1	250	264	11	3
247	24	1	200	529	12	1
232	32	4	300	1207	27	1
125	24	4	300	578	23	2
140	16	3	150	864	26	1
922	17	4	150	55	29	3
132	12	3	300	583	16	3
124	29	4	250	1563	34	3
154	3	1	150	107	33	2
729	33	3	350	78	5	3
1601	34	4	300	539	34	3
136	12	3	400	571	35	2
304	31	2	300	298	19	1
42	34	2	350	1353	24	1
305	12	4	150	275	34	3
969	26	2	150	78	25	1
205	33	4	300	935	28	1
722	21	3	200	382	25	2
509	30	3	350	143	34	4
668	15	3	100	154	29	3
254	22	4	350	682	18	3
533	32	1	350	245	8	2
623	21	4	100	332	33	4
523	29	4	100	897	29	2
192	20	4	300	215	9	3
193	29	3	200	1307	30	1
355	21	4	300	542	31	3
757	22	2	350	41	20	2
115	34	2	50	507	20	2
13	4	4	400	656	23	2
1312	27	3	200	118	18	2
200	20	4	250	425	30	2
702	32	3	350	568	34	4
535	20	3	200	32	10	2
168	6	1	250	504	35	4
755	21	2	250	91	18	4
612	33	1	350	625	18	1
1631	31	1	200	185	32	1
395	30	2	350	876	24	3
442	23	1	300	187	13	1
729	22	2	150	581	20	2
567	27	2	200	579	23	3
724	22	4	150	171	11	2
613	32	3	50	1208	31	3
527	33	1	200	799	23	3
283	30	1	200	665	30	1
1939	35	4	250	214	35	4
414	25	1	100	854	22	4
99	15	4	250	1793	32	1
496	22	2	150	163	13	2
139	34	1	400	631	17	3
192	7	3	50	527	31	4
640	29	2	200	865	31	3
450	24	4	200	900	24	2
9	1	4	200	973	20	3
603	21	3	50	1088	32	1
79	17	2	350	1112	35	3
165	11	3	400	293	28	1
694	16	3	400	146	13	2
99	21	1	350	880	30	3
817	26	1	50	380	17	3
48	24	4	100	1822	34	2
1217	35	4	350	147	6	4
627	34	2	400	814	23	4
610	28	4	300	1136	34	2
489	28	1	50	92	18	1
513	18	2	300	151	25	4
194	31	4	400	173	16	4
405	15	4	250	685	28	2
378	23	2	300	456	10	1
1441	27	4	100	35	31	4
281	20	1	100	146	14	1
195	18	1	200	1188	29	3
122	34	1	350	508	24	2
293	7	3	50	393	26	3
232	22	4	200	949	28	4
426	34	2	400	591	24	3
318	25	1	100	569	33	2
785	31	4	400	695	34	4
60	8	4	50	1282	34	1
44	11	2	250	1526	33	1
39	29	1	250	301	20	4
1161	33	3	150	914	33	2
466	23	2	50	950	28	4
465	35	2	400	1128	34	4
99	25	2	400	1612	27	2
237	33	1	300	834	32	4
440	8	1	200	12	5	4
72	14	4	100	261	5	4
690	16	3	400	654	34	3
101	35	3	400	331	19	1
212	17	3	150	1006	27	4
247	7	1	200	47	24	3
296	22	4	100	1018	27	1
212	18	2	400	85	16	4
251	26	3	250	111	13	3
1035	31	3	200	735	32	2
101	35	4	150	149	25	4
29	21	2	250	666	16	3
1176	26	1	350	329	33	2
441	23	3	250	58	2	2
804	19	4	350	78	15	3
1099	31	3	50	275	27	3
1121	25	2	150	299	17	1
458	11	3	400	34	3	2
27	1	2	250	754	27	3
614	27	4	50	1027	32	1
72	30	4	300	226	30	1
1749	34	3	250	87	34	2
1057	19	1	400	112	33	4
135	18	3	50	157	7	4
392	33	3	200	521	15	2
287	23	1	200	259	9	1
60	28	1	150	297	33	1
120	8	3	300	1351	32	2
514	31	4	350	109	18	1
279	19	1	100	87	6	4
870	32	1	150	149	21	4
289	35	2	50	1558	33	4
635	13	2	350	159	22	2
756	28	2	150	189	10	1
522	19	2	150	360	15	2
474	29	2	150	165	14	4
593	31	2	200	129	28	4
130	7	1	200	701	30	4
263	22	1	100	126	24	1
224	35	3	100	339	9	3
53	24	1	250	1870	32	3
283	19	1	100	1431	31	3
579	21	1	150	276	13	1
551	21	4	350	1040	32	1
93	21	4	350	685	29	1
316	6	1	200	285	35	3
981	23	3	100	261	22	1
277	25	4	250	73	26	2
225	10	2	250	595	20	3
1084	28	1	300	260	22	3
1529	33	2	100	66	23	1
1214	25	2	150	84	13	4
208	10	4	350	483	20	4
77	33	4	400	1039	23	4
458	10	2	150	320	34	3
96	19	4	250	955	34	1
451	28	1	100	138	8	2
261	18	2	100	36	28	2
827	31	4	300	805	34	4
15	11	1	50	109	15	3
316	19	1	50	497	33	3
150	26	3	400	293	23	1
1402	35	4	350	653	32	4
1329	31	3	150	558	28	2
276	31	4	400	1471	35	1
372	17	4	150	437	35	1
511	28	1	100	33	30	2
256	27	4	200	670	14	4
344	19	1	100	946	22	3
65	25	3	50	472	29	4
377	27	2	100	1088	32	3
188	11	1	300	171	18	3
1033	27	2	400	199	31	3
142	32	3	350	1346	34	1
605	35	2	250	878	21	2
877	20	3	400	649	34	4
58	5	4	250	162	20	4
1156	29	1	250	117	9	3
323	20	2	150	1415	33	1
87	10	1	50	117	27	2
534	28	2	100	226	26	3
820	28	3	300	193	27	3
310	34	2	250	1249	26	4
748	23	2	400	108	20	2
687	33	4	300	721	30	3
1018	20	2	400	72	31	1
307	11	2	400	107	17	4
195	22	2	300	613	25	2
326	31	2	300	682	19	2
65	15	2	150	109	13	3
1127	28	4	150	196	18	1
815	26	3	200	685	30	2
810	35	2	200	947	32	4
263	10	1	100	881	24	1
146	13	4	400	1000	29	4
74	5	2	150	383	28	4
578	34	4	250	398	23	3
872	24	3	50	175	8	1
664	18	4	350	114	34	2
896	24	4	300	58	3	4
776	32	2	300	581	19	2
658	20	1	200	43	29	2
35	35	1	350	59	32	4
135	31	2	50	80	7	3
1247	34	2	250	138	6	4
119	15	1	200	683	18	3
819	34	4	150	675	26	2
1480	30	4	150	131	23	3
214	32	4	150	1766	35	4
356	16	3	250	560	21	4
211	4	2	400	174	31	3
487	27	3	100	994	30	3
850	30	1	100	177	29	3
167	28	1	50	123	4	2
201	6	2	150	317	15	2
169	14	1	200	916	29	4
254	26	1	300	91	30	4
1029	29	1	250	838	33	1
103	3	2	50	539	22	2
870	29	1	300	472	19	3
906	29	4	200	200	11	4
1257	33	1	350	261	27	4
77	30	4	250	1800	32	3
78	16	2	350	414	11	2
877	25	1	250	193	16	4
503	32	3	100	1187	32	3
316	12	2	400	114	17	1
270	21	2	400	851	26	2
623	25	2	150	130	8	3
61	15	2	50	108	2	4
183	16	1	350	497	27	3
439	17	4	100	297	25	2
63	17	4	300	661	20	1
414	8	1	300	48	12	1
496	28	2	50	113	23	4
8	8	3	200	637	24	1
294	21	2	300	585	34	2
870	28	1	300	254	32	4
589	25	2	400	694	18	3
468	15	4	100	108	34	3
947	30	2	100	76	34	3
1073	27	2	250	127	32	1
31	29	2	400	476	29	2
653	28	1	200	715	25	3
266	19	1	100	1365	34	1
818	25	4	150	1013	35	2
902	27	3	250	448	35	3
733	24	3	100	135	28	3
666	32	4	250	1125	32	4
157	26	2	200	869	31	1
1139	27	3	400	389	24	2
197	12	4	150	564	20	3
108	30	1	50	557	21	2
186	27	3	350	1155	34	1
145	30	1	150	99	18	3
211	18	2	200	895	29	1
350	24	2	250	88	2	4
500	13	1	350	616	33	1
362	17	4	200	532	31	3
24	11	4	200	226	16	2
1229	34	1	200	141	27	1
1235	30	1	150	365	25	1
147	20	2	300	1716	32	2
363	35	2	250	813	34	1
1446	33	1	100	87	6	4
211	30	3	50	208	26	1
526	31	1	250	328	31	4
705	33	3	350	617	34	1
253	28	4	100	608	28	2
1449	34	3	100	93	30	1
333	20	4	400	348	19	2
1001	18	4	300	82	23	3
826	35	4	50	1086	34	1
1182	31	2	150	203	18	1
36	13	2	150	349	18	2
445	30	1	150	96	9	3
81	27	3	300	713	32	2
423	25	2	150	130	17	4
97	31	3	300	1058	34	3
349	22	4	350	1091	33	4
351	28	3	250	1626	34	1
61	13	3	250	1447	25	4
439	14	3	300	274	10	1
881	28	2	300	256	21	4
480	28	2	350	1328	34	3
531	23	4	250	332	23	2
566	35	2	250	556	12	1
783	27	4	50	353	13	4
319	29	2	200	196	10	3
42	12	2	50	978	29	4
969	29	4	100	162	31	1
758	31	3	50	252	19	2
45	13	3	150	122	9	1
179	32	1	150	129	5	3
371	18	3	50	243	27	1
1035	34	4	400	401	21	3
582	31	1	300	43	14	4
574	31	2	300	1127	34	2
1167	33	2	100	429	34	3
1122	31	4	400	42	31	3
1420	34	4	200	279	21	3
171	21	3	350	905	18	1
16	14	3	350	1112	23	4
812	25	1	100	267	32	1
25	4	4	150	130	14	1
263	19	4	350	1171	35	2
670	28	2	200	24	18	4
321	23	1	200	160	13	2
19	11	2	200	70	20	2
102	19	4	300	49	21	3
1089	33	2	400	549	19	4
732	24	4	50	55	9	3
979	24	2	400	601	34	4
436	23	4	250	379	13	2
180	13	4	400	602	31	2
313	19	4	150	56	22	4
642	29	3	350	905	31	1
98	13	4	350	101	13	2
1218	30	2	300	500	32	2
667	27	1	250	973	32	4
1479	34	3	200	49	30	4
86	28	4	350	298	5	4
125	4	2	200	115	9	3
43	8	2	350	1360	27	3
279	34	4	100	1322	25	2
354	18	1	250	258	30	4
322	28	2	250	781	17	4
401	19	4	50	1138	32	2
121	35	2	250	242	28	2
252	20	2	400	1731	35	1
244	13	2	350	408	18	4
112	12	3	100	29	5	3
1395	33	2	250	62	6	2
894	33	1	300	118	10	2
460	30	2	200	789	29	1
164	30	1	250	1038	23	4
1415	34	1	50	121	31	3
27	25	1	100	1761	30	1
423	27	2	50	322	7	1
1179	29	2	150	95	12	1
332	28	1	350	1200	34	1
84	33	2	100	1167	30	2
131	20	1	50	75	32	4
1229	32	1	50	436	18	1
388	27	4	300	248	25	3
215	30	2	150	1785	35	4
161	28	2	100	857	29	2
172	19	4	100	837	20	4
472	28	2	400	686	17	2
1055	23	4	400	113	13	4
266	26	1	100	435	22	4
63	6	3	50	711	24	1
143	34	2	300	1191	33	1
273	30	2	350	359	16	1
1382	32	3	200	387	22	2
681	15	1	400	34	21	1
291	28	3	200	448	12	3
658	25	4	100	415	15	2
1112	34	2	150	49	4	1
816	33	4	250	456	22	4
536	33	4	100	538	28	1
213	27	4	300	219	31	4
1242	30	3	150	348	28	2
634	14	2	200	156	23	2
1364	25	4	350	91	23	4
509	26	3	100	546	22	1
438	16	2	150	42	21	4
651	26	3	50	21	15	1
815	33	4	300	24	2	1
1140	27	2	50	231	28	2
1010	17	1	50	19	13	4
258	31	1	50	534	34	4
75	32	2	300	1077	30	4
215	22	1	350	1450	32	3
845	30	4	350	583	19	2
874	33	1	400	103	12	3
1137	26	2	200	247	24	4
1400	27	2	150	173	28	2
665	30	1	400	128	17	2
1659	35	1	100	54	27	4
118	35	3	400	658	20	1
363	20	4	200	162	35	1
1185	33	2	300	59	25	4
1057	32	2	100	826	30	4
299	31	4	200	704	32	4
716	27	1	350	126	4	2
1167	28	4	400	258	14	4
607	14	3	250	469	32	1
1187	34	3	250	492	29	4
74	8	2	100	114	25	4
768	34	4	250	764	32	3
75	35	3	400	504	16	4
178	34	2	300	502	15	2
569	14	3	350	162	11	3
976	20	3	300	33	14	3
1331	33	3	200	263	33	1
605	24	4	200	501	14	1
485	30	4	300	1539	34	2
607	25	3	150	349	20	2
110	10	4	150	240	32	1
480	27	1	150	897	29	1
755	27	2	250	428	29	4
68	17	4	250	645	31	2
436	23	2	150	124	7	1
824	20	1	300	417	25	1
408	33	4	400	794	31	4
143	11	2	150	324	27	1
752	32	2	150	1130	32	2
90	6	1	350	645	28	4
131	10	3	150	34	31	3
211	29	3	400	632	24	2
875	33	2	50	855	34	4
322	18	3	250	214	20	4
153	28	3	100	196	35	1
708	32	3	200	276	7	1
264	20	4	150	191	16	1
151	18	2	50	481	31	2
123	19	3	50	1009	32	2
1270	32	4	50	484	27	3
31	27	1	100	98	5	2
515	20	1	350	836	35	4
287	28	1	100	459	14	2
367	26	4	400	40	14	4
354	28	3	350	729	31	3
89	35	4	50	360	8	3
632	14	4	50	271	22	3
235	11	3	50	22	9	3
138	32	4	200	492	30	3
562	23	1	400	817	34	1
1171	33	2	200	226	19	2
173	31	4	150	125	18	3
90	21	2	300	1578	31	1
1271	24	4	350	309	34	4
214	11	1	200	98	13	4
76	35	2	350	560	11	1
144	9	3	50	540	35	1
914	33	3	250	53	32	1
53	26	2	400	228	28	2
181	35	2	50	1955	35	2
211	23	3	150	1136	31	4
536	26	1	50	51	12	2
612	31	2	350	352	29	4
45	9	1	150	39	8	3
58	35	4	200	446	8	3
297	29	4	150	1367	28	4
397	11	4	100	142	28	4
79	27	4	50	1259	27	1
76	20	1	200	1432	32	1
125	11	2	350	1562	32	3
176	28	4	50	626	15	3
1133	29	2	300	395	32	2
1216	35	2	100	778	29	4
131	18	3	400	939	33	4
22	19	4	350	294	22	1
58	12	2	350	365	29	1
124	21	1	200	300	23	2
505	23	1	250	182	25	4
865	27	1	150	203	34	1
655	30	4	100	257	31	3
343	22	3	100	195	21	2
830	19	2	100	458	24	4
395	32	1	150	1120	23	4
146	10	1	400	461	16	3
504	30	4	300	889	24	1
301	26	1	50	178	19	2
197	13	4	150	125	29	2
498	9	2	150	254	32	4
1022	35	3	200	178	6	1
841	31	4	100	463	28	2
185	24	4	200	58	31	2
1563	29	2	200	108	30	1
434	20	2	50	211	12	1
1086	35	1	300	55	22	1
133	29	4	150	631	33	3
629	35	1	300	803	29	1
233	10	4	400	485	33	4
1191	35	2	150	666	34	3
137	20	4	250	590	29	3
674	19	3	200	349	29	2
988	30	3	100	130	21	2
91	35	2	400	144	7	2
334	29	4	350	54	17	4
274	21	2	350	1362	34	1
22	4	1	200	599	30	1
297	16	4	150	205	28	3
766	18	1	100	52	17	3
494	14	1	250	301	27	4
1852	31	3	250	27	13	4
1106	22	4	300	112	27	4
1076	31	4	300	117	9	4
18	1	4	150	477	20	2
1157	31	3	400	399	22	1
452	12	1	350	145	24	2
1582	33	1	50	142	12	2
365	21	1	150	998	31	2
1745	35	3	300	245	25	2
537	27	1	250	150	16	2
840	32	2	250	254	33	1
392	34	2	300	644	23	4
200	23	4	200	1456	34	1
1274	34	1	150	414	29	4
929	28	4	50	70	12	1
122	5	2	200	314	25	1
766	35	4	150	143	9	1
108	11	1	250	1452	29	4
938	30	3	150	503	28	1
366	26	2	350	366	19	2
1219	33	4	50	213	35	4
1035	20	2	100	268	25	1
282	18	2	250	856	30	2
99	22	4	300	204	17	3
39	15	4	250	1247	35	4
51	28	4	200	130	35	4
301	25	1	100	216	31	4
142	10	4	400	1313	30	2
814	20	4	250	400	32	3
142	17	3	250	946	29	1
995	35	3	50	400	32	1
83	8	2	250	22	13	3
920	23	2	100	61	12	2
316	30	1	350	872	25	4
329	14	2	100	158	14	1
20	20	1	200	1027	26	1
336	13	2	250	637	35	1
703	16	3	200	325	25	2
1159	33	3	50	232	15	2
592	35	3	50	698	20	2
94	27	2	50	1465	25	4
966	29	1	250	423	15	1
267	23	1	150	1008	27	3
797	27	2	400	156	15	3
593	26	3	200	1065	26	3
271	21	1	100	474	14	3
787	32	3	50	128	35	1
463	12	2	200	144	7	3
1629	35	3	400	293	19	3
98	24	3	400	963	34	4
213	27	1	200	690	30	2
403	33	2	50	1279	33	4
614	33	3	250	427	23	1
22	4	1	400	1434	31	4
343	18	1	400	1242	32	3
419	30	1	50	178	19	2
1256	35	2	150	382	29	1
390	34	2	250	66	30	2
58	25	2	200	856	30	3
104	17	4	400	1053	31	3
1134	34	1	100	330	26	2
253	21	1	200	1168	35	3
704	22	3	350	613	30	2
348	21	2	100	894	29	2
498	34	2	200	449	26	2
781	30	2	200	741	35	2
541	20	3	400	213	7	1
121	28	2	300	1487	30	1
1839	35	2	50	49	18	1
298	31	1	200	653	29	1
757	19	2	100	47	24	4
102	27	4	350	894	29	2
558	14	3	250	770	33	1
34	18	3	50	419	33	2
1391	32	3	100	189	27	1
631	35	3	200	132	19	4
22	2	2	350	678	24	2
223	32	4	250	451	31	2
321	25	1	400	408	8	1
889	34	2	250	151	30	1
1295	35	3	250	473	18	1
87	23	4	100	54	29	2
584	21	4	100	705	20	2
894	34	1	100	417	23	1
444	20	2	400	578	31	3
186	35	4	300	1329	30	3
2004	35	3	350	44	33	3
788	24	3	250	599	22	4
547	28	4	300	514	18	1
1787	35	4	50	166	16	2
1213	27	2	400	138	28	2
56	20	4	250	988	26	4
269	11	3	400	221	13	3
559	21	1	100	172	27	3
156	9	2	200	444	26	3
208	17	3	150	21	19	3
1151	32	1	250	49	3	3
505	35	2	200	652	23	1
186	17	3	150	364	10	2
898	25	3	300	359	17	3
35	13	2	100	1449	34	4
1255	27	2	400	233	26	1
1095	33	3	350	783	35	1
25	20	4	150	613	26	3
77	9	4	250	177	10	3
20	13	1	350	350	24	1
180	28	4	50	748	18	1
113	10	2	350	814	35	4
363	30	1	250	896	35	1
294	15	3	250	533	15	1
661	19	2	300	914	33	3
915	31	1	100	311	25	1
60	12	1	100	314	14	4
1104	35	4	250	529	24	1
309	28	2	350	619	21	4
192	18	4	200	19	1	1
713	30	4	350	657	29	3
875	21	4	100	83	24	4
399	12	4	300	80	9	1
79	5	2	300	364	12	1
1089	23	1	200	137	26	3
56	30	3	400	289	5	4
173	12	3	250	1022	22	2
313	24	4	250	63	20	1
78	13	2	250	1413	29	3
150	15	2	150	263	28	4
657	14	3	200	154	32	3
166	6	1	100	170	9	2
384	16	3	400	266	9	2
1293	34	4	50	332	32	2
281	23	4	100	171	13	4
91	8	3	250	742	16	2
878	35	2	100	401	15	2
494	16	3	200	270	22	2
84	19	4	100	414	23	2
252	29	1	350	764	24	1
94	25	3	50	203	24	4
1021	29	1	400	48	14	2
1791	35	2	200	210	30	4
461	33	2	100	967	27	4
1797	32	2	50	12	5	2
524	29	4	350	330	29	2
81	28	1	250	353	27	1
229	19	1	250	423	25	2
284	24	2	350	1042	21	2
498	29	1	250	293	7	3
230	32	3	150	1123	32	2
224	24	1	250	589	26	1
957	21	1	250	242	20	1
766	31	1	150	363	32	3
952	31	3	100	314	33	2
827	20	4	400	425	26	4
1663	34	4	200	244	33	2
426	13	3	200	130	32	3
468	29	4	50	486	17	2
457	24	2	100	26	8	3
1340	33	1	100	435	24	4
321	29	2	300	595	18	2
213	12	4	150	385	15	4
416	15	1	300	996	31	2
810	27	3	300	252	20	1
776	25	1	200	316	27	4
38	17	3	350	61	34	3
558	29	1	250	297	33	3
49	26	4	200	406	8	2
509	23	2	150	632	26	2
180	10	2	200	955	28	2
156	21	4	350	46	33	2
877	24	2	200	568	23	3
67	18	1	400	1418	33	3
639	29	3	150	607	20	1
102	13	4	100	1299	35	4
681	19	3	350	314	34	2
492	22	1	350	255	33	4
1597	33	4	400	112	9	3
1944	34	3	50	142	35	3
387	31	4	250	311	13	4
1118	23	3	50	377	31	2
940	25	2	100	498	33	1
273	15	1	200	616	18	2
1365	33	1	150	195	31	4
191	17	4	300	69	35	4
89	27	1	350	878	34	1
405	33	3	150	581	24	1
265	27	4	150	182	13	2
446	26	2	250	196	19	3
1400	35	3	300	265	28	3
289	23	3	150	698	31	4
82	14	2	50	580	32	3
46	5	3	250	292	21	1
900	34	3	300	940	31	1
85	18	2	200	1249	30	4
223	30	3	350	374	15	4
944	20	3	400	58	13	3
654	19	1	250	344	16	4
626	31	2	50	66	16	3
800	23	2	150	418	35	1
787	25	1	250	1075	35	4
992	27	2	200	196	15	3
908	30	2	400	426	31	2
233	9	2	400	42	34	2
174	30	1	200	366	35	3
251	31	2	400	1429	27	2
74	28	1	100	530	13	4
105	17	1	400	628	13	1
259	18	3	400	668	23	1
209	27	4	400	72	26	3
348	24	1	50	621	29	4
567	16	2	400	20	19	2
428	14	4	350	209	17	2
162	34	4	300	1317	35	2
237	28	3	200	1677	35	2
244	25	4	400	710	19	1
308	31	2	50	848	17	1
271	16	4	400	560	15	3
979	21	2	150	113	30	4
750	21	1	150	462	32	1
303	25	3	50	146	31	2
131	24	3	150	627	19	3
274	32	2	400	1222	32	2
1418	33	4	50	105	14	4
1182	30	2	150	66	21	2
522	12	3	100	288	32	4
786	30	1	150	666	22	4
44	12	2	150	1042	24	1
492	23	1	100	430	22	2
462	13	1	350	785	29	1
31	17	1	150	814	25	4
959	28	2	50	992	35	1
583	19	4	100	98	17	3
367	23	4	150	577	24	4
413	22	4	150	84	18	1
315	18	4	250	1088	26	4
1213	32	1	350	41	12	1
1071	24	3	150	102	26	4
493	27	3	50	20	12	2
49	9	3	50	420	8	4
853	23	2	350	217	17	2
512	9	4	300	45	25	2
844	34	1	200	876	30	1
201	14	3	400	48	15	1
293	14	2	50	644	20	2
483	26	4	300	478	24	1
191	8	2	350	200	19	3
444	25	3	150	245	7	2
1412	28	3	300	306	32	1
179	35	2	50	316	25	2
372	30	2	400	210	5	1
540	21	2	250	414	25	4
741	18	2	150	432	25	1
193	9	3	400	918	31	4
1256	23	4	150	97	27	2
322	29	3	150	792	28	1
170	15	1	300	667	27	1
821	24	1	150	377	33	2
440	21	2	400	948	34	4
248	32	1	200	834	22	1
295	34	3	200	1530	31	2
567	15	3	250	553	30	2
196	7	2	100	123	32	3
317	29	1	400	720	22	3
360	20	3	400	449	15	4
152	32	4	50	64	13	4
64	22	3	400	1010	24	1
117	29	3	150	1323	24	4
810	26	3	350	701	29	2
47	5	4	300	510	26	3
186	30	4	50	1705	35	1
902	29	3	300	350	24	4
430	26	4	400	856	31	2
365	21	1	350	1320	29	4
311	10	3	200	873	31	1
389	9	4	200	599	30	4
627	29	3	400	79	11	2
93	29	4	400	538	35	3
1235	22	3	250	233	35	3
1124	28	2	250	201	15	4
454	22	2	100	365	22	3
89	16	4	150	509	34	1
274	15	1	100	182	6	2
327	30	2	350	581	22	3
1074	25	1	400	219	13	4
403	16	1	150	1277	34	2
445	31	2	300	382	16	3
329	18	3	300	841	20	4
397	11	3	250	101	27	3
65	6	4	150	784	24	2
53	3	4	100	325	34	1
256	27	2	200	368	12	4
1131	24	4	50	299	26	1
448	19	2	150	455	25	2
1355	30	1	250	43	25	4
980	32	1	350	982	33	4
313	14	4	100	111	13	4
79	20	1	100	335	19	4
77	19	1	350	1561	32	1
694	31	4	400	755	32	1
230	13	1	150	284	21	2
85	26	4	300	1200	34	1
945	33	3	400	55	15	4
119	7	1	300	209	28	2
291	35	1	250	425	23	3
260	29	2	200	29	14	1
873	35	3	200	230	29	2
38	20	1	350	193	4	4
708	23	4	250	167	26	4
79	35	2	400	39	23	2
98	22	1	200	571	28	3
378	7	1	300	140	31	3
123	28	3	50	245	33	1
356	11	4	300	193	28	2
776	33	3	350	1129	32	3
941	33	4	250	690	32	2
688	29	1	400	431	34	2
374	23	2	50	829	18	4
820	32	4	100	73	18	3
426	25	4	300	209	10	4
54	29	3	400	97	27	4
70	17	1	250	547	11	4
386	34	4	250	644	29	2
572	32	2	400	155	15	2
360	34	3	350	417	12	1
194	18	3	50	635	21	4
177	33	4	150	846	17	1
799	34	1	350	587	19	4
330	27	2	150	35	26	3
1508	27	3	150	44	23	2
142	22	2	100	278	27	1
335	31	2	350	1114	22	2
325	15	2	200	890	33	2
357	24	2	250	463	12	4
607	34	3	200	455	10	2
197	23	4	400	1435	28	1
97	19	3	250	173	4	1
155	34	2	350	547	24	4
860	23	2	100	165	7	1
132	35	4	400	895	27	4
149	10	2	400	461	24	4
583	23	4	50	551	17	2
48	27	3	100	35	1	3
834	32	3	150	221	16	2
521	33	4	350	1204	27	2
